Shim_ID,FHFC_Key,HUD_REMS,Public_Housing_Development#,Florida_DOR_Parcel,Development_Name,Street_Address,City,State,Zip_Code,County,Housing_Program(s),Total_Units,Assisted_Units,HUD/RD_Rental_Assistance_Units,FHFC_Funded,HUD_Multifamily_Funded,HUD_Public_Housing_Funded,RD_Funded,LHFA_Funded,Target_Population,Occupancy_Status,Affordability_Start_Date,Year_built_(property_appraiser),Owner_Type,Overall_year_of_subsidy_expiration,Latitude,Longitude,Census_Tract,Census_Block_Group,Number_of_0_BR,Number_of_1_BR,Number_of_2_BR,Number_of_3_BR,Number_of_4_or_more_BR
1494,-,800003965,-,4.94E+11,CAMBRIDGE SQ OF LAUDERDALE LAKES II,3841 NW 21st St,Lauderdale Lakes,Florida,33311,Broward,Rental Assistance/HUD;Section 236,168,107,107,-,x,-,-,-,Family,Ready for Occupancy,1974,1972,Limited Dividend,2032,26.152838,-80.199661,50308,1,not avail.,not avail.,not avail.,not avail.,not avail.
1496,-,800003966,-,4.94E+11,CAMBRIDGE SQUARE LAUDERDALE LAKES I,3841 NW 21st ST,Lauderdale Lakes,Florida,33311,Broward,Rental Assistance/HUD,168,162,162,-,x,-,-,-,Family,Ready for Occupancy,1972,1972,For-Profit,2032,26.152838,-80.199661,50308,1,not avail.,not avail.,not avail.,not avail.,not avail.
1344,2671,800003972,-,494125CH0000,CARAVEL ARMS APARTMENTS,4844 NW 24TH CT,Lauderdale Lakes,Florida,33313,Broward,Extremely Low Income;Housing Credits 4%;Rental Assistance/HUD;SAIL;Section 207/223(f);State Bonds,110,110,93,x,x,-,-,-,Family,Ready for Occupancy,1970,1971,For-Profit,2049,26.15523626,-80.21567878,60401,2,not avail.,not avail.,not avail.,not avail.,not avail.
1304,-,800004453,-,4.94E+11,ST. JOSEPH TOWERS,3475 NW 30TH STREET,Lauderdale Lakes,Florida,33311,Broward,Rental Assistance/HUD;Section 207/223(f),108,107,107,-,x,-,-,-,Elderly,Ready for Occupancy,1984,1979,Non-Profit,2036,26.16379195,-80.19350693,50307,1,not avail.,not avail.,not avail.,not avail.,not avail.
6640,-,800217579,-,5.14E+11,DGN TOWERS,705 SW 88 Avenue,Pembroke Pines,Florida,33025,Broward,Rental Assistance/HUD;Section 202 Capital Advance,94,94,94,-,x,-,-,-,Elderly,Ready for Occupancy,2006,2006,Non-Profit,2017,26.00391416,-80.25927859,110341,2,-,94,-,-,-
7027,-,800222786,-,5.14E+11,DGN TOWERS II,605 SW 88th Ave,Pembroke Pines,Florida,33025,Broward,Rental Assistance/HUD;Section 202 Capital Advance,52,52,52,-,x,-,-,-,Elderly,Ready for Occupancy,2008,2006,Non-Profit,2017,26.00374545,-80.25938555,110341,2,-,52,-,-,-
7231,-,800231924,-,5.14E+11,DGN TOWERS III,705 SW 88th Ave,Pembroke Pines,Florida,33025,Broward,Rental Assistance/HUD;Section 202 Capital Advance,75,75,75,-,x,-,-,-,Elderly,Ready for Occupancy,2013,2006,Non-Profit,2053,26.00414844,-80.25926181,110341,2,-,75,-,-,-
1911,-,800004375,-,5.14E+11,PEMBROKE TOWERS,2201 N UNIVERSITY DR,Pembroke Pines,Florida,33024,Broward,Rental Assistance/HUD,100,100,100,-,x,-,-,-,not avail.,Ready for Occupancy,1978,1980,For-Profit,2030,26.02877883,-80.24534891,90700,2,60,40,-,-,-
3110,-,800211358,-,5.14E+11,ST. BONIFACE GARDENS,8200 Johnson Street,Pembroke Pines,Florida,33024,Broward,Rental Assistance/HUD;Section 202 Capital Advance,96,95,95,-,x,-,-,-,Elderly,Ready for Occupancy,2003,2002,Non-Profit,2017,26.01554782,-80.25198529,110312,3,not avail.,not avail.,not avail.,not avail.,not avail.
1521,-,800004123,-,5.04E+11,GIZMO HOUSE,4030 SW 2ND ST.,Plantation,Florida,33317,Broward,Rental Assistance/HUD;Section 811 Capital Advance,6,6,6,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1998,1998,Non-Profit,2038,26.11785126,-80.20338434,60801,1,-,6,-,-,-
102,-,800004313,-,4.94E+11,NEW VISTAS,868 SW 10TH ST,Pompano Beach,Florida,33060,Broward,Rental Assistance/HUD;Section 202 Direct Loan,16,16,16,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1989,1990,Non-Profit,2030,26.21657188,-80.13506892,30801,4,12,4,-,-,-
7373,-,800241208,-,4.84E+11,PARK RIDGE COURT APARTMENTS,5200 NE 5th Ter,Pompano Beach,Florida,33064,Broward,Rental Assistance/HUD,37,37,37,-,x,-,-,-,Family,Ready for Occupancy,1989,1989,Non-Profit,2034,26.29518118,-80.1145944,10702,1,-,-,-,37,-
1340,-,800004459,-,4.84E+11,ST. ELIZABETH GARDENS,801 NE 33rd St,Pompano Beach,Florida,33064,Broward,Rental Assistance/HUD;Section 202 Direct Loan,151,100,100,-,x,-,-,-,Elderly,Ready for Occupancy,1968,1970,Non-Profit,2036,26.272578,-80.11203637,30201,2,not avail.,not avail.,not avail.,not avail.,not avail.
7449,-,800235463,-,not avail.,ST. JOSEPH MANOR,1210 NW 6th Ave,Pompano Beach,Florida,33060,Broward,Rental Assistance/HUD;Section 202 Capital Advance,62,62,62,-,x,-,-,-,Elderly,Ready for Occupancy,2015,not avail.,Non-Profit,2018,,,not avail.,not avail.,-,62,-,-,-
1981,-,800004082,-,4.94E+11,FEDERATION GARDENS,5010 NOB HILL ROAD,Sunrise,Florida,33351,Broward,Rental Assistance/HUD;Section 202 Direct Loan,123,123,123,-,x,-,-,-,Elderly,Ready for Occupancy,1991,1992,Non-Profit,2031,26.18683947,-80.28108023,60113,2,31,92,-,-,-
662,-,800004086,-,4.94E+11,FEDERATION LANDINGS,5020  NOB HILL ROAD,Sunrise,Florida,33351,Broward,Rental Assistance/HUD;Section 202 Capital Advance,77,77,77,-,x,-,-,-,Elderly,Ready for Occupancy,1995,1996,Non-Profit,2035,26.18780231,-80.2810928,60113,2,-,77,-,-,-
269,-,800004481,-,32-1N-08-0000-0024-0100,SUTTON CREEK APARTMENTS,305 N MAYO,Blountstown,Florida,32424,Calhoun,Rental Assistance/HUD;Section 515,50,50,50,-,x,-,x,-,Family,Ready for Occupancy,1980,1980,For-Profit,2030,30.44578301,-85.0567262,10300,5,-,8,30,12,-
1948,-,800004135,-,4.12E+11,GROVE CITY MANOR,6433 Gasparilla Pines Blvd,GROVE CITY,Florida,34224,Charlotte,Rental Assistance/HUD;Section 207/223(f),101,100,100,-,x,-,-,-,Elderly,Ready for Occupancy,1980,1980,Non-Profit,2030,26.8810234,-82.3034393,30502,1,not avail.,not avail.,not avail.,not avail.,not avail.
1889,-,800003996,-,4.02E+11,"PRESBYTERIAN HOMES OF CHARLOTTE, INC.",2295 AARON ST,PORT CHARLOTTE,Florida,33952,Charlotte,Rental Assistance/HUD;Section 202 Direct Loan,97,97,97,-,x,-,-,-,Elderly,Ready for Occupancy,1979,1979,Non-Profit,2019,26.99072603,-82.10163798,20700,1,-,97,-,-,-
2139,-,800004557,-,4.02E+11,VILLA SAN CARLOS,2550 EASY ST,PORT CHARLOTTE,Florida,33952,Charlotte,Rental Assistance/HUD;Section 202 Direct Loan,50,50,50,-,x,-,-,-,Elderly,Ready for Occupancy,1986,1986,Non-Profit,2036,26.98868337,-82.09340446,20800,2,13,37,-,-,-
1776,-,800004558,-,4.02E+11,VILLA SAN CARLOS II,22250 VICK ST,PORT CHARLOTTE,Florida,33980,Charlotte,Rental Assistance/HUD;Section 202 Capital Advance,54,53,53,-,x,-,-,-,Elderly,Ready for Occupancy,1995,1995,Non-Profit,2017,26.96612456,-82.08174125,21003,1,not avail.,not avail.,not avail.,not avail.,not avail.
6652,-,800222550,-,4.02E+11,HARBOR PLACE APARTMENTS,632 Elliott Circle,Port Charlotte,Florida,33952,Charlotte,Rental Assistance/HUD;Section 811 Capital Advance,14,14,14,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2008,2008,Non-Profit,2017,26.99648949,-82.1201196,20601,2,-,9,5,-,-
2225,-,800211387,-,4.12E+11,WILLIAM PLACE,218 West William Street,Punta Gorda,Florida,33950,Charlotte,Rental Assistance/HUD;Section 811 Capital Advance,12,12,12,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2001,2001,Non-Profit,2016,26.92826907,-82.04941186,10301,1,-,10,2,-,-
1600,-,800004203,-,20E19S180050  D0080 0041,KEY CENTER HOMES,505 ELLA AVENUE,Inverness,Florida,34450,Citrus,Rental Assistance/HUD;Section 811 Capital Advance,12,12,12,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1993,2005,Non-Profit,2016,28.84216885,-82.34143678,450902,1,-,12,-,-,-
1601,-,800004204,-,20E19S170010  00070 0120,KEY LIGHT HOMES,307 EMORY STREET,Inverness,Florida,34450,Citrus,Rental Assistance/HUD;Section 202 Direct Loan,12,12,12,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1990,1990,Non-Profit,2031,28.83875098,-82.33324597,450902,1,12,-,-,-,-
1587,-,800004205,-,20E19S170020  00140 0140,KEY MANOR APARTMENTS,408 ZEPHYR ST,Inverness,Florida,34450,Citrus,Rental Assistance/HUD;Section 202 Direct Loan,8,8,8,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1993,1992,Non-Profit,2033,28.84037449,-82.33461898,450902,1,2,6,-,-,-
1602,-,800004207,-,20E19S180070  000G0 0100,KEY VISTA APARTMENTS,222 PLEASANT GROVE RD,Inverness,Florida,34450,Citrus,Rental Assistance/HUD;Section 811 Capital Advance,17,17,17,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1996,1996,Non-Profit,2036,28.83336392,-82.3524202,451400,2,-,17,-,-,-
2001,-,800004162,-,38-06-26-017136-003-00,HIGHLAND APARTMENTS,100 WEST JOEY CIRCLE,Green Cove Springs,Florida,32043,Clay,Rental Assistance/HUD;Section 223(f) Refi/Purchase,52,52,52,-,x,-,-,-,Family,Ready for Occupancy,1984,1979,For-Profit,2034,29.982395,-81.6891272,31400,1,-,8,20,24,-
1627,-,800004403,-,38-06-26-017196-000-00,RAMBLEWOOD APARTMENTS,801 Ferris St,Green Cove Springs,Florida,32043,Clay,Rental Assistance/HUD,13,13,13,-,x,-,-,-,Family,Ready for Occupancy,1978,1978,For-Profit,2018,29.99078363,-81.68306275,31400,1,-,7,6,-,-
69,516,800004287,-,08-04-26-019912-000-00,MIDDLETOWNE APARTMENTS,1809 DEBARRY AVE,Orange Park,Florida,32073,Clay,Local Bonds;Rental Assistance/HUD;SAIL,100,100,85,x,x,-,-,x,Family,Ready for Occupancy,1973,1972,Limited Dividend,2051,30.168612,-81.7204166,30500,2,-,20,40,40,-
1701,-,800004526,-,27192502758,CYPRESS RUN,550 HOPE CIRCLE,IMMOKALEE,Florida,33934,Collier,Rental Assistance/HUD;Section 202 Capital Advance,40,39,39,-,x,-,-,-,Elderly,Ready for Occupancy,1997,1997,Non-Profit,2037,26.4025235,-81.42504661,11204,1,not avail.,not avail.,not avail.,not avail.,not avail.
1916,-,800004188,-,126120000,IMMOKALEE APTS,601 W DELAWARE AVE,IMMOKALEE,Florida,34142,Collier,Rental Assistance/HUD,100,100,100,-,x,-,-,-,Family,Ready for Occupancy,1971,1971,For-Profit,2022,26.41192976,-81.42219816,11204,3,-,-,60,40,-
620,-,800004017,-,71750001029,COLLIER HOUSING ALTERNATIVES,4211 THOMASSON DRIVE,Naples,Florida,34112,Collier,Rental Assistance/HUD;Section 811 Capital Advance,10,9,9,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1997,not avail.,Non-Profit,2017,26.106003,-81.754097,10702,1,not avail.,not avail.,not avail.,not avail.,not avail.
1324,3,800004114,-,18060060001,GEORGE WASHINGTON CARVER APARTMENTS,350 10th St N,Naples,Florida,34102,Collier,Housing Credits 4%;Local Bonds;Rental Assistance/HUD,70,70,70,x,x,-,-,x,Family,Ready for Occupancy,1981,1981,For-Profit,2027,26.15207972,-81.79411829,700,1,-,12,36,22,-
1571,-,800004128,-,268400002,GOODLETTE ARMS,950 GOODLETTE RD N,Naples,Florida,34102,Collier,Local Bonds;Rental Assistance/HUD,250,242,242,-,x,-,-,x,Elderly;Family,Ready for Occupancy,1975,1975,Limited Dividend,2032,26.16111969,-81.78814003,10210,2,not avail.,not avail.,not avail.,not avail.,not avail.
2204,-,800066830,-,38043880000,HOUSING ALTERNATIVES OF SW FLORIDA,3401 21ST AVE SW,Naples,Florida,34116,Collier,Rental Assistance/HUD;Section 811 Capital Advance,12,6,6,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1999,1990,Non-Profit,2039,26.1914439,-81.67584591,10413,2,not avail.,not avail.,not avail.,not avail.,not avail.
132,-,800003973,-,33-3S-17-06652-000,CARC HOUSING,286 SE Lochlynn Ter,Lake City,Florida,32025,Columbia,Rental Assistance/HUD;Section 202 Direct Loan,13,13,13,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1989,1989,Non-Profit,2029,30.18328137,-82.62015788,110400,2,-,13,-,-,-
1058,-,800003989,-,30-3S-17-05832-000,CEDAR PARK APTS,377 NW Bascom Norris Dr,Lake City,Florida,32055,Columbia,Rental Assistance/HUD,72,72,72,-,x,-,-,-,Family,Ready for Occupancy,1967,1968,For-Profit,2032,30.20424424,-82.64229934,110202,4,-,-,24,48,-
1982,-,800003926,-,1654210010R,BEACHWOOD APARTMENTS,2901 BEACHWOOD BLVD,Jacksonville,Florida,32246,Duval,Rental Assistance/HUD,148,111,111,-,x,-,-,-,Family,Ready for Occupancy,1972,1972,For-Profit,2020,30.29293207,-81.51428275,14312,1,not avail.,not avail.,not avail.,not avail.,not avail.
671,-,800003970,-,0524860000R,CAMPUS TOWERS,1850 Kings Rd,Jacksonville,Florida,32209,Duval,Rental Assistance/HUD;Section 202 Direct Loan,192,175,175,-,x,-,-,-,Elderly,Ready for Occupancy,1967,1968,Non-Profit,2035,30.34480161,-81.68783681,2802,1,not avail.,not avail.,not avail.,not avail.,not avail.
1995,-,800003976,-,1090170500R,CAROLINE ARMS APARTMENTS,6457 FT CAROLINE RD,Jacksonville,Florida,32211,Duval,Rental Assistance/HUD;Section 207/223(f),204,161,161,-,x,-,-,-,Family,Ready for Occupancy,1970,1970,For-Profit,2032,30.36837191,-81.59131528,14702,1,not avail.,not avail.,not avail.,not avail.,not avail.
2146,-,800003957,-,0739890100R,CATHEDRAL COURT,201 E Ashley St,Jacksonville,Florida,32202,Duval,Rental Assistance/HUD;Section 202 Direct Loan,16,16,16,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1980,1980,Non-Profit,2035,30.33037244,-81.65318803,1000,3,-,14,2,-,-
2051,2743,800003987,-,0740700000R,CATHEDRAL TERRACE,701 NORTH OCEAN ST,Jacksonville,Florida,32202,Duval,Extremely Low Income;Housing Credits 4%;Rental Assistance/HUD;SAIL,240,240,224,x,x,-,-,-,Elderly;Family;Link,Ready for Occupancy,1972,1974,Non-Profit,2066,30.33148565,-81.65470147,1000,3,not avail.,not avail.,not avail.,not avail.,not avail.
2023,1521,800003958,-,0739890000R,CATHEDRAL TOWERS,601 N Newnan St,Jacksonville,Florida,32202,Duval,Housing Credits 9%;Rental Assistance/HUD;Section 202 Direct Loan,203,186,161,x,x,-,-,-,Elderly;Family,Ready for Occupancy,1966,1968,Non-Profit,2068,30.33048059,-81.65373284,1000,3,not avail.,not avail.,not avail.,not avail.,not avail.
1980,-,800003959,-,0738760000R,CATHEDRAL TOWNHOUSE,501 N Ocean St,Jacksonville,Florida,32202,Duval,Rental Assistance/HUD;Section 202 Direct Loan,179,115,115,-,x,-,-,-,Elderly,Ready for Occupancy,1968,1970,Non-Profit,2034,30.32995548,-81.65518581,17200,1,not avail.,not avail.,not avail.,not avail.,not avail.
2030,-,800004008,-,0288270000R,CLEVELAND ARMS APARTMENTS,5020 CLEVELAND RD,Jacksonville,Florida,32209,Duval,Refi Section 221(d)(4) MR;Rental Assistance/HUD,200,200,200,-,x,-,-,-,Family,Ready for Occupancy,1969,1969,For-Profit,2031,30.36459806,-81.70791586,11600,2,-,-,72,128,-
1057,-,800003971,-,1451780010R,DESERT WIND APTS.,233 SAHARA CT,Jacksonville,Florida,32216,Duval,Rental Assistance/HUD,152,152,152,-,x,-,-,-,Family,Ready for Occupancy,1972,1972,For-Profit,2025,30.310708,-81.564005,15802,1,-,12,72,60,8
1636,-,800004056,-,1029190000R,DUVAL ASSOC. FOR RESIDENTIAL CARE,2450 JAMMES RD,Jacksonville,Florida,32210,Duval,Rental Assistance/HUD;Section 202 Direct Loan,26,24,24,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1983,1983,Non-Profit,2023,30.27394695,-81.74843249,12602,2,not avail.,not avail.,not avail.,not avail.,not avail.
1735,-,800004058,-,1204790020R,EAGLE ROCK APARTMENTS I,1600 Lansdowne Dr,Jacksonville,Florida,32211,Duval,Rental Assistance/HUD,96,46,46,-,x,-,-,-,Family,Ready for Occupancy,1991,1974,For-Profit,2017,30.33914193,-81.57403765,15001,3,not avail.,not avail.,not avail.,not avail.,not avail.
1737,-,800004060,-,1227000010R,EASTSIDE GARDEN APARTMENTS,1212 E FIRST ST,Jacksonville,Florida,32206,Duval,Refi Section 221(d)(3) MR;Rental Assistance/HUD,48,46,46,-,x,-,-,-,Family,Ready for Occupancy,1970,1970,For-Profit,2031,30.33606134,-81.63910077,17400,1,not avail.,not avail.,not avail.,not avail.,not avail.
1741,-,800004057,-,1151350000R,EASTSIDE TERRACE APARTMENTS,1230 E 7TH ST,Jacksonville,Florida,32206,Duval,Refi Section 221(d)(3) MR;Rental Assistance/HUD,48,48,48,-,x,-,-,-,Family,Ready for Occupancy,1969,1970,For-Profit,2031,30.34330545,-81.63849456,17400,3,-,9,9,12,18
2033,-,800004072,-,0662310000R,EUREKA GARDEN APARTMENTS,1214 LABELLE ST,Jacksonville,Florida,32205,Duval,Rental Assistance/HUD,396,396,396,-,x,-,-,-,Family,Ready for Occupancy,1967,1971,For-Profit,2017,30.30222498,-81.7333958,12200,2,-,99,193,104,-
1179,-,800004080,-,1540660300R,FANNIE E. TAYLOR (APTS) HOME FOR THE AGED,6701 CHESTER AVENUE,Jacksonville,Florida,32217,Duval,Rental Assistance/HUD;Section 202 Direct Loan,150,150,150,-,x,-,-,-,Elderly,Ready for Occupancy,1980,1980,Non-Profit,2025,30.25539962,-81.6204121,16601,3,-,150,-,-,-
1909,-,800004079,-,1271080000R,FANNIE E. TAYLOR HOME FOR THE AGED,3937 SPRING PARK RD,Jacksonville,Florida,32207,Duval,Rental Assistance/HUD;Section 236,204,96,96,-,x,-,-,-,Elderly,Ready for Occupancy,1972,1971,Non-Profit,2018,30.28689346,-81.62080224,16100,3,not avail.,not avail.,not avail.,not avail.,not avail.
1996,-,800004094,-,0616670010R,FLORIDA CHRISTIAN HOME,1115 EDGEWOOD AVE S,Jacksonville,Florida,32205,Duval,Rental Assistance/HUD;Section 231,180,160,160,-,x,-,-,-,Elderly,Ready for Occupancy,1972,1973,Non-Profit,2030,30.31030308,-81.71512648,2501,3,not avail.,not avail.,not avail.,not avail.,not avail.
1782,2827,800004138,-,0419340000R,HAMPTON VILLA  APARTMENTS,3190 W EDGEWOOD AVE,Jacksonville,Florida,32209,Duval,Extremely Low Income;Rental Assistance/HUD;SAIL;State Bonds,60,60,60,x,x,-,-,-,Family;Link,Ready for Occupancy,1970,1969,For-Profit,2068,30.37212369,-81.71859474,11600,2,-,60,-,-,-
514,-,800004149,-,1271110000R,HAROLD HOUSE APARTMENTS,3650 RING  LANE,Jacksonville,Florida,32207,Duval,Rental Assistance/HUD,80,80,80,-,x,-,-,-,Family,Ready for Occupancy,1971,1971,For-Profit,2017,30.28814207,-81.61599759,16100,3,-,-,24,56,-
260,366,800004169,-,0226620000R,HILLTOP VILLAGE APARTMENTS,1646 W 45TH ST,Jacksonville,Florida,32208,Duval,Housing Credits 4%;Housing Credits 9%;Rental Assistance/HUD;SAIL;Section 542;State Bonds,200,200,200,x,x,-,-,-,Family,Ready for Occupancy,1970,1967,For-Profit,2061,30.3736893,-81.68391886,11500,1,-,-,72,128,-
2031,-,800004173,-,0767570000R,HOLLY BROOK HOMES,104 KING ST,Jacksonville,Florida,32204,Duval,Rental Assistance/HUD,182,182,182,-,x,-,-,-,Family,Ready for Occupancy,1972,1971,Non-Profit,2032,30.33041314,-81.69825709,2600,2,-,20,60,30,72
661,-,800004185,-,1281800100R,HURLEY MANOR,3333 University Blvd N,Jacksonville,Florida,32277,Duval,Rental Assistance/HUD;Section 207/223(f),154,152,152,-,x,-,-,-,Elderly,Ready for Occupancy,1984,1984,Non-Profit,2035,30.35931641,-81.60441998,14800,3,not avail.,not avail.,not avail.,not avail.,not avail.
1819,-,800004187,-,0495180000R,HURON-SOPHIA APTS,2800 SOPHIA ST,Jacksonville,Florida,32254,Duval,Rental Assistance/HUD,72,72,72,-,x,-,-,-,Family,Ready for Occupancy,1973,1971,For-Profit,2032,30.33800049,-81.71503222,2702,3,-,40,32,-,-
1548,-,800004194,-,1260710020R,JACKSONVILLE TOWNHOUSE,3465 PHILLIPS HWY,Jacksonville,Florida,32207,Duval,Rental Assistance/HUD,250,250,250,-,x,-,-,-,Elderly,Ready for Occupancy,1978,1978,For-Profit,2031,30.29245361,-81.63501695,600,2,-,250,-,-,-
1545,-,800004242,-,0560530000R,LELAND APARTMENTS LIMITED,406 LELAND ST,Jacksonville,Florida,32254,Duval,Rental Assistance/HUD,10,10,10,-,x,-,-,-,Family,Ready for Occupancy,1974,1931,Non-Profit,2031,30.32383354,-81.69876178,2600,3,2,4,4,-,-
2004,-,800004268,-,1489400120R,MANDARIN TRACE APARTMENTS,3960 OLD SUNBEAM RD,Jacksonville,Florida,32257,Duval,Refi Section 221(d)(4) MR;Rental Assistance/HUD,120,119,119,-,x,-,-,-,Family,Ready for Occupancy,1983,1983,For-Profit,2031,30.20418591,-81.61263914,16722,3,not avail.,not avail.,not avail.,not avail.,not avail.
1605,-,800004273,-,0725770000R,MARKET STREET APARTMENTS,1205 MARKET ST,Jacksonville,Florida,32202,Duval,Rental Assistance/HUD,17,17,17,-,x,-,-,-,Family,Ready for Occupancy,1973,1921,For-Profit,2021,30.33779277,-81.65139686,1100,1,4,4,6,3,-
663,-,800004293,-,0441450000R,MONACO ARMS APARTMENTS I,10525 MONACO DR,Jacksonville,Florida,32218,Duval,Rental Assistance/HUD,100,86,86,-,x,-,-,-,Family,Ready for Occupancy,1971,1973,For-Profit,2025,30.4255614,-81.65892505,10402,2,not avail.,not avail.,not avail.,not avail.,not avail.
1710,-,800004258,-,0441450000R,MONACO ARMS APARTMENTS II,10415 MONACO DR,Jacksonville,Florida,32218,Duval,Rental Assistance/HUD,56,39,39,-,x,-,-,-,Family,Ready for Occupancy,1973,1973,For-Profit,2025,30.42543599,-81.65893141,10402,2,not avail.,not avail.,not avail.,not avail.,not avail.
617,-,800004294,-,0855870000R,MONCRIEF VILLAGE,1650  MONCRIEF VILLAGE North,Jacksonville,Florida,32209,Duval,Rental Assistance/HUD,94,94,94,-,x,-,-,-,Family,Ready for Occupancy,1974,1957,For-Profit,2031,30.36786453,-81.6841082,2901,1,-,10,84,-,-
2095,-,800004297,-,0379720000R,MORRIS MANOR,9050 NORFOLK BLVD,Jacksonville,Florida,32208,Duval,Rental Assistance/HUD;Section 207/223(f),168,168,168,-,x,-,-,-,Elderly,Ready for Occupancy,1980,1980,Non-Profit,2017,30.40403114,-81.7222657,10800,2,24,144,-,-,-
283,527,800004300,-,1527840005R,MT. CARMEL GARDENS,5846 MT CARMEL TER,Jacksonville,Florida,32216,Duval,Elderly Housing Community Loan;Extremely Low Income;Rental Assistance/HUD;SAIL;Section 207/223(f);State HOME,207,207,127,x,x,-,-,-,Elderly,Ready for Occupancy,1972,1972,Non-Profit,2066,30.27427239,-81.60338526,16000,2,94,112,1,-,-
1994,-,800004312,-,0269430000R,NEW OUTLOOK,7911 TALLAHASSEE AVE,Jacksonville,Florida,32208,Duval,Rental Assistance/HUD;Section 202 Direct Loan,17,16,16,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1995,1995,Non-Profit,2035,30.39087459,-81.68210222,11200,2,not avail.,not avail.,not avail.,not avail.,not avail.
1172,-,800004315,-,0441540020R,NEW OUTLOOK II,1241 Bluehill Dr N,Jacksonville,Florida,32218,Duval,Rental Assistance/HUD;Section 811 Capital Advance,25,24,24,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1998,1998,Non-Profit,2038,30.43467138,-81.66754706,10304,3,not avail.,not avail.,not avail.,not avail.,not avail.
1920,1452,800004316,-,0092770100R,NORMANDY APARTMENTS,8441 Helen Terrace,Jacksonville,Florida,32210,Duval,Rental Assistance/HUD;State HOME,100,100,99,x,x,-,-,-,Family,Ready for Occupancy,1974,1974,Non-Profit,2056,30.28624159,-81.79145719,12702,2,-,40,44,16,-
1993,-,800004325,-,0680350000R,OAK TREE APARTMENTS,1701 LAKE SHORE BLVD,Jacksonville,Florida,32210,Duval,Rental Assistance/HUD;Section 207/223(f),162,162,162,-,x,-,-,-,Family,Ready for Occupancy,1980,1980,For-Profit,2031,30.28772749,-81.73697105,12200,3,-,32,66,64,-
1543,2528,800004329,-,1225680000R,OAKLAND TERRACE,887 FRANKLIN ST,Jacksonville,Florida,32206,Duval,Housing Credits 9%;Refi Section 221(d)(3) MR;Rental Assistance/HUD,60,60,60,x,x,-,-,-,Family;Link,Ready for Occupancy,1973,1973,For-Profit,2064,30.333511,-81.639321,17400,1,-,-,20,30,10
1075,569,800004323,-,1434780000R,OAKWOOD VILLA APARTMENTS,8201 Kona Ave,Jacksonville,Florida,32211,Duval,Rental Assistance/HUD;SAIL,200,200,200,x,x,-,-,-,Family,Ready for Occupancy,1973,1972,For-Profit,2051,30.32388859,-81.57172193,15502,2,-,32,136,32,-
